,ID,Address,Suburb,Price,Type,Date,Rooms,Bathroom,Car,Landsize,Age,Lattitude,Longtitude,train_station_id,distance_to_train_stat,travel_min_to_CBD,over_priced?,crime_A_average,crime_B_average,crime_C_average
257,ID281930983,22 Evelyn St,CLAYTON,1361000.0,h,17/06/2017,6,3.0,4.0,726.0,39.0,-37.91945,145.1315,22249,1125.381486247299,3576.0,0,14.941176470588236,74.33333333333333,4.875
258,ID838916413,10/5 St David St,FITZROY,850000.0,u,22/05/2016,3,2.0,1.0,2782.0,19.0,-37.8005,144.9787,19843,1280.4311615773117,2642.7272727272725,0,240.45833333333334,1683.625,169.1818181818182
259,ID373922473,7 Reddan Ct,DONCASTER,1460800.0,h,19/11/2016,4,3.0,2.0,654.0,49.0,-37.7856,145.1088,19896,3776.438640383277,1452.0,0,385.125,1984.8,302.0
260,ID377463245,34 Crana Gr,GREENSBOROUGH,922000.0,h,16/09/2017,3,2.0,2.0,587.0,40.0,-37.68569,145.10902,19985,2034.2430450325494,3700.0,0,86.47826086956522,751.875,113.1
261,ID146660304,3/43 Cromwell Rd,SOUTH YARRA,771000.0,u,17/06/2017,2,1.0,1.0,1272.0,19.0,-37.84283,145.00015,19947,262.8433891590904,2777.1428571428573,0,155.625,728.625,134.3
262,ID334014934,7 England St,BENTLEIGH EAST,1352000.0,h,16/07/2016,4,2.0,2.0,618.0,69.0,-37.9252,145.0562,19938,1820.2766268339524,3042.8571428571427,1,120.73913043478261,881.5,102.88888888888889
263,ID346430792,18 Church Rd,CARRUM,965000.0,h,3/06/2017,4,1.0,3.0,1000.0,14.0,-38.07921,145.12761,19858,661.7466709458444,4698.461538461538,0,129.1304347826087,614.0,123.3
264,ID854928436,8B Moorong St,CHADSTONE,890000.0,h,4/02/2016,4,3.0,2.0,288.0,5.0,-37.8801,145.1051,19840,948.8065020984445,2663.076923076923,0,200.95652173913044,1136.6875,143.3
265,ID938147070,4/605 High St,PRAHRAN,630000.0,u,20/05/2017,2,1.0,1.0,0.0,49.0,-37.8538,145.0088,19946,561.3373224709965,1500.0,0,92.0,1027.4375,111.66666666666667
266,ID762637732,7/53 Wattletree Rd,ARMADALE,390000.0,u,14/05/2016,1,1.0,0.0,881.0,119.0,-37.8614,145.0222,19945,605.9307181717692,2828.5714285714284,0,311.2083333333333,2215.75,346.0
267,ID625417625,59 Bible St,ELTHAM,975000.0,h,1/07/2017,3,1.0,0.0,841.0,7.0,-37.71926,145.15081999999995,19987,688.2969403893934,4035.0,0,63.666666666666664,99.4,42.2
268,ID678898891,26/2 Ballarat Rd,FOOTSCRAY,561000.0,u,27/06/2016,3,1.0,1.0,0.0,13.0,-37.7952,144.909,20025,830.1834082217512,1260.0,0,36.59090909090909,147.2,42.77777777777778
269,ID516275029,4 Milleara Rd,KEILOR EAST,886000.0,t,10/12/2016,4,3.0,1.0,322.0,69.0,-37.7293,144.8659,20033,5057.52160872018,2004.0,0,79.38095238095238,225.8,53.55555555555556
270,ID809660559,12 Lindenow St,MAIDSTONE,927000.0,h,4/02/2016,2,1.0,4.0,524.0,99.0,-37.779,144.8832,0,2331.8399901675566,0,0,87.14285714285714,348.73333333333335,76.0
271,ID186307087,13 McKinley Dr,ROXBURGH PARK,460000.0,h,29/07/2017,3,2.0,3.0,266.0,19.0,-37.63544,144.93274,40220,389.4546309163041,2550.0,0,53.77272727272727,230.73333333333332,55.111111111111114
272,ID438790767,6/22 Powers St,DONVALE,920000.0,t,15/07/2017,3,2.0,2.0,239.0,12.0,-37.77323,145.18029,19900,5089.605930771143,3737.1428571428573,0,415.875,2214.3333333333335,356.44444444444446
273,ID663355404,6 Gregory St,BRUNSWICK,1100000.0,h,8/07/2017,3,1.0,1.0,193.0,23.0,-37.76418,144.95715,19968,448.67063653946747,5025.0,0,111.5,355.93333333333334,60.333333333333336
274,ID230635266,68 Devon Rd,PASCOE VALE,640000.0,t,18/06/2016,4,2.0,2.0,353.0,36.0,-37.7214,144.9246,20033,470.2375365501723,2004.0,0,85.95652173913044,1043.8666666666666,112.77777777777777
275,ID505010869,43 The Crossway,KEILOR EAST,860000.0,h,15/07/2017,3,1.0,1.0,568.0,59.0,-37.7465,144.8613,20003,4714.821086798769,2845.0,0,84.52380952380952,237.93333333333334,59.111111111111114
276,ID327118750,1/572 Moreland Rd,BRUNSWICK WEST,797500.0,t,11/02/2017,3,2.0,2.0,262.0,9.0,-37.7519,144.9324,20035,1027.4771119739473,2152.5,0,117.66666666666667,1162.6,191.88888888888889
277,ID235847962,1/12 Clarendon St,MAIDSTONE,490000.0,h,26/07/2016,3,1.0,2.0,269.0,59.0,-37.7844,144.8665,20022,1682.478746529172,2190.0,0,87.14285714285714,348.73333333333335,76.0
278,ID728551999,73 Pecham St,GLENROY,963500.0,h,27/05/2017,3,2.0,6.0,697.0,59.0,-37.69647,144.9113,20031,427.6432037466078,1953.3333333333333,0,230.20833333333334,1620.8235294117646,177.77777777777777
279,ID894742436,1/58 Coorigil Rd,CARNEGIE,605000.0,u,27/11/2016,2,1.0,1.0,0.0,46.0,-37.8956,145.0613,19919,803.9610849868982,3909.230769230769,0,462.9583333333333,3343.0588235294117,509.8333333333333
280,ID547332329,11/1 Windsor St,BRAYBROOK,475000.0,t,25/02/2017,2,1.0,1.0,115.0,39.0,-37.7948,144.85399999999996,20022,929.8114036729227,2190.0,0,362.1666666666667,2108.0625,314.0
281,ID232000647,21 Ambon St,ASHBURTON,1550000.0,h,9/09/2017,4,2.0,2.0,670.0,119.0,-37.87042,145.08099,19847,261.48560338060435,2790.0,0,209.08333333333334,1886.9375,215.44444444444446
282,ID953860495,5/248 Gordon St,FOOTSCRAY,395000.0,u,15/07/2017,2,1.0,1.0,0.0,49.0,-37.79711,144.88825,20023,582.9053856132091,2070.0,1,42.57142857142857,147.0,51.333333333333336
283,ID724903925,9 Kevin St,PASCOE VALE,815000.0,h,8/10/2016,3,1.0,1.0,438.0,59.0,-37.7338,144.9441,20034,1440.6137622128272,2033.3333333333333,1,85.95652173913044,1043.8666666666666,112.77777777777777
284,ID918027457,66 The Avenue,SPOTSWOOD,1070000.0,h,27/11/2016,3,1.0,2.0,526.0,69.0,-37.8267,144.8779,19995,831.356258542588,900.0,0,137.58333333333334,681.8125,137.2
285,ID975703899,22/3 Alfred Sq,ST KILDA,520000.0,u,8/04/2017,1,1.0,1.0,2422.0,49.0,-37.8644,144.9741,19956,1797.4525110445459,3026.6666666666665,1,176.5,1272.8,233.11111111111111
286,ID626752124,4 French Ct,WATSONIA,660000.0,h,3/12/2016,3,1.0,0.0,583.0,49.0,-37.7137,145.0778,19984,609.6962916721874,3460.0,0,36.6,96.93333333333334,18.3
287,ID179153611,57 Yarralea St,ALPHINGTON,1285000.0,t,13/05/2017,3,2.0,2.0,528.0,52.0,-37.7817,145.0319,19931,372.40535187341777,2430.0,0,151.83333333333334,1120.7333333333333,125.11111111111111
288,ID347514772,27 Station Rd,OAK PARK,763000.0,t,23/09/2017,3,2.0,2.0,220.0,23.0,-37.71467,144.91997,20033,389.7311308741946,2004.0,0,26.625,68.93333333333334,13.11111111111111
289,ID733789186,21 Dunstan St,PRESTON,925000.0,h,10/12/2016,3,1.0,2.0,693.0,69.0,-37.7315,144.988,20011,1345.5150307993365,2270.0,0,85.95652173913044,1043.8666666666666,112.77777777777777
290,ID954924677,5 Tuxen Ct,BRIGHTON EAST,1655000.0,h,27/11/2016,5,2.0,2.0,679.0,69.0,-37.9291,145.0283,19938,767.9709674267087,2630.0,0,343.0416666666667,1929.3125,260.0
291,ID738583376,45 Milford St,NEWPORT,962000.0,t,3/12/2016,3,2.0,2.0,283.0,8.0,-37.8477,144.8753,19994,916.4727961551807,1020.0,1,11.833333333333334,52.2,6.666666666666667
292,ID414348995,2/9 Grace St,ESSENDON NORTH,800000.0,t,17/06/2017,3,2.0,1.0,161.0,7.0,-37.73566,144.89368000000005,20036,2722.2551429299065,2032.5,0,47.19047619047619,371.0,27.333333333333332
293,ID638217358,6 Blackwood Av,MENTONE,815000.0,h,23/09/2017,3,2.0,2.0,520.0,39.0,-37.98227,145.08133999999995,19864,1281.074612438518,2446.153846153846,0,12.583333333333334,13.6,5.142857142857143
294,ID367648858,1 Giuliano Ct,KEILOR EAST,700000.0,h,4/03/2017,3,2.0,2.0,288.0,20.0,-37.7514,144.8731,22253,3827.7156895824255,1110.0,0,84.52380952380952,237.93333333333334,59.111111111111114
295,ID298408121,87A Wyong St,KEILOR EAST,635000.0,h,8/04/2017,3,2.0,1.0,162.0,4.0,-37.7308,144.8664,20033,5059.507821410254,2004.0,0,84.52380952380952,237.93333333333334,59.111111111111114
296,ID905697945,35 Dixon St,MALVERN,2050000.0,h,4/06/2016,3,2.0,1.0,231.0,129.0,-37.8607,145.0373,19944,936.5796396684077,1560.0,0,87.14285714285714,348.73333333333335,76.0
297,ID696981493,10/1 Ruabon Rd,TOORAK,450000.0,u,6/08/2016,2,1.0,1.0,0.0,49.0,-37.8474,145.0078,19947,587.4866908493341,2777.1428571428573,0,79.68181818181819,512.1875,63.5
298,ID304650888,20 Hocking St,FOOTSCRAY,810000.0,h,3/09/2017,3,2.0,2.0,121.0,5.0,-37.79949000000001,144.88487,20023,261.1928259395777,2070.0,0,42.57142857142857,147.0,51.333333333333336
299,ID996450383,1/76 Scotsburn Av,CLAYTON,810000.0,u,16/09/2017,3,1.0,2.0,340.0,64.0,-37.92559,145.10804,22249,1101.7521265219543,2928.0,0,14.941176470588236,74.33333333333333,4.875
300,ID626915403,2/37 Wills St,KEW,1330000.0,t,19/11/2016,3,2.0,2.0,205.0,24.0,-37.7993,145.0267,19931,2361.4806645504327,2430.0,0,37.04545454545455,154.33333333333334,24.666666666666668
301,ID436968030,23 Cromwell St,GLENROY,660000.0,h,28/08/2016,3,1.0,2.0,657.0,69.0,-37.7019,144.9225,20032,549.8534832880493,1833.3333333333333,0,210.45833333333334,1676.0,169.77777777777777
302,ID612960054,60 Shiel St,NORTH MELBOURNE,1550000.0,h,3/09/2017,3,2.0,1.0,173.0,139.0,-37.79614,144.94248000000005,19972,593.2304245405079,3612.0,0,14.055555555555555,58.666666666666664,7.666666666666667
303,ID486211645,2/41 Harpley St,CHELTENHAM,955000.0,t,19/08/2017,2,2.0,1.0,836.0,10.0,-37.97342,145.07201,19865,1115.5585671221725,3087.6923076923076,0,161.04166666666666,848.4666666666667,160.0
304,ID184006862,61 Truro Cr,KEILOR LODGE,680000.0,h,9/09/2017,3,2.0,2.0,651.0,28.0,-37.69727,144.79371,20000,1772.9374372501557,2160.0,0,177.47826086956522,1281.7333333333333,207.5
305,ID839777886,48 Martin Rd,GLEN IRIS,2115000.0,h,7/05/2016,3,2.0,2.0,745.0,99.0,-37.8501,145.059,19912,736.253863615331,3400.0,0,240.45833333333334,1683.625,169.1818181818182
306,ID511312186,8/15 Wrexham Rd,WINDSOR,580000.0,u,28/05/2016,2,1.0,1.0,0.0,49.0,-37.8565,145.0011,19957,798.2660795645767,3217.5,0,130.7826086956522,762.75,109.44444444444444
307,ID377169026,16 North Rd,RESERVOIR,765000.0,h,15/10/2016,3,1.0,2.0,551.0,49.0,-37.7214,145.0241,20010,1587.74113948201,4306.666666666667,1,117.80952380952381,378.06666666666666,47.8
308,ID782772028,3/24 City Rd,RINGWOOD,475000.0,u,17/06/2017,2,1.0,2.0,750.0,44.0,-37.82214000000001,145.23086999999995,19902,715.924427744259,3784.6153846153848,0,23.866666666666667,90.46666666666667,7.333333333333333
309,ID149338580,3/157 Deakin St,ESSENDON,770000.0,t,16/09/2017,3,1.0,1.0,116.0,18.0,-37.73899,144.89291,20036,2631.445714486673,2032.5,0,156.70833333333334,1480.2666666666667,132.1818181818182
310,ID495734800,7 Donald St,SUNSHINE,762500.0,h,27/11/2016,3,1.0,1.0,510.0,74.0,-37.7903,144.8387,22241,548.4860972692936,960.0,0,300.4583333333333,919.8235294117648,195.55555555555554
311,ID492424116,413a Wellington St,CLIFTON HILL,1209000.0,h,8/10/2016,2,1.0,1.0,140.0,109.0,-37.7919,144.9884,19974,715.04463688555,3810.0,0,133.91666666666666,1156.7333333333333,139.88888888888889
312,ID947944715,43/100 Commercial Rd,SOUTH YARRA,1230000.0,u,3/12/2016,3,2.0,2.0,0.0,21.0,-37.8453,144.9849,19958,640.77769237584,3391.764705882353,0,137.58333333333334,681.8125,137.2
313,ID654996781,14/7 Curran St,NORTH MELBOURNE,550055.0,u,27/11/2016,2,1.0,2.0,1004.0,48.0,-37.7926,144.9441,19971,650.4335193645688,3120.0,0,11.833333333333334,52.2,6.666666666666667
314,ID248621768,1 Donal St,MURRUMBEENA,1400000.0,h,25/02/2017,4,2.0,2.0,557.0,64.0,-37.906,145.07399999999996,19918,1278.2245708104615,3863.076923076923,0,42.57142857142857,147.0,51.333333333333336
316,ID999230254,38 Armstrong Dr,ROWVILLE,970000.0,h,12/08/2017,5,3.0,2.0,725.0,44.0,-37.92739,145.25705,19867,5881.509829655432,3420.0,0,219.45454545454547,1368.1333333333334,143.36363636363637
317,ID492107999,71 Barkly St,ST KILDA,2000000.0,h,4/03/2017,5,2.0,2.0,436.0,109.0,-37.8618,144.982,19957,1089.55038989397,4196.8421052631575,0,176.5,1272.8,233.11111111111111
318,ID450622219,6 Gerald St,MURRUMBEENA,1820000.0,h,8/07/2017,4,2.0,1.0,632.0,104.0,-37.89465,145.06984,19919,540.799889567668,3909.230769230769,0,42.57142857142857,147.0,51.333333333333336
319,ID621864193,1/23 Charming St,HAMPTON EAST,1140000.0,h,1/07/2017,3,1.0,2.0,1469.0,9.0,-37.93433,145.02983999999995,19937,605.6581975492185,2205.0,0,153.08695652173913,1704.7333333333333,324.8888888888889
320,ID317967967,2 Cranwell Sq,CAROLINE SPRINGS,430000.0,t,8/07/2017,3,2.0,2.0,194.0,9.0,-37.7253,144.7484,20000,3520.481478281687,2160.0,0,161.04166666666666,848.4666666666667,160.0
321,ID246824690,1/35 William St,ESSENDON,740000.0,u,24/09/2016,2,1.0,1.0,250.0,31.0,-37.7457,144.9061,20036,1316.8922714466794,2032.5,1,143.04166666666666,1283.5625,102.45454545454545
322,ID180477412,226 Union Rd,SURREY HILLS,2200000.0,h,3/09/2016,5,3.0,2.0,735.0,99.0,-37.8175,145.0987,19896,637.7718820176855,1452.0,0,300.4583333333333,919.8235294117648,195.55555555555554
323,ID986654975,8/6 Irving St,MALVERN,740000.0,u,25/02/2017,2,1.0,1.0,0.0,52.0,-37.8597,145.0322,19944,772.9083088204288,1980.0,0,102.47619047619048,352.6,106.22222222222223
324,ID814528510,2/6 Southey St,ELWOOD,575000.0,u,8/10/2016,2,1.0,0.0,483.0,69.0,-37.874,144.9835,19956,1013.0752591356288,4196.8421052631575,0,195.83333333333334,1779.0666666666666,147.3
325,ID682079111,15/225 Koornang Rd,CARNEGIE,468250.0,u,28/08/2016,2,1.0,1.0,912.0,11.0,-37.8936,145.056,19920,849.7932692767072,3955.3846153846152,0,462.9583333333333,3343.0588235294117,509.8333333333333
326,ID876702924,6/183 Kooyong Rd,TOORAK,866000.0,u,30/07/2016,2,0.0,0.0,0.0,84.0,-37.8458,145.0221,19946,908.2893944940628,2060.0,0,79.68181818181819,512.1875,63.5
327,ID589838128,178 Clarendon St,THORNBURY,1430000.0,h,11/02/2017,3,1.0,3.0,705.0,49.0,-37.7611,145.0142,20014,1531.36800719289,4275.0,0,316.5416666666667,1022.8125,237.66666666666666
328,ID779686149,28/29 Nunan St,BRUNSWICK EAST,570000.0,u,28/05/2016,3,1.0,1.0,0.0,79.0,-37.7603,144.9795,20015,1601.8833962699541,2760.0,0,100.52380952380952,300.4,45.22222222222222
329,ID149833849,2/164 Leamington St,RESERVOIR,220000.0,u,24/09/2016,1,1.0,1.0,0.0,49.0,-37.7111,144.9919,20010,1477.1010406965886,2873.3333333333335,0,117.80952380952381,378.06666666666666,47.8
330,ID361620174,4/74 Rutherglen Cr,GOWANBRAE,635000.0,h,3/09/2017,4,2.0,2.0,2679.0,14.0,-37.70207,144.89805,20032,1710.566703283794,1833.3333333333333,0,230.20833333333334,1620.8235294117646,177.77777777777777
331,ID285450132,20 Bedford St,HADFIELD,605000.0,h,3/09/2016,3,1.0,2.0,597.0,59.0,-37.711,144.9478,19962,1192.543025592723,5031.428571428572,0,210.45833333333334,1676.0,169.77777777777777
332,ID598211303,15 Bayview Tce,ASCOT VALE,1150000.0,h,18/03/2017,2,1.0,1.0,387.0,80.0,-37.7734,144.9191,20039,319.8897400560059,2152.5,0,311.8333333333333,2261.4,423.0
333,ID481657630,10 May St,PRESTON,931000.0,h,6/08/2016,4,1.0,1.0,499.0,29.0,-37.733,144.9988,20011,619.8466492553457,2270.0,0,85.95652173913044,1043.8666666666666,112.77777777777777
334,ID292563971,2/10 Odowd St,RESERVOIR,490000.0,t,22/05/2016,2,1.0,1.0,126.0,6.0,-37.7186,145.0166,20010,866.9841569040636,2873.3333333333335,0,117.80952380952381,378.06666666666666,47.8
335,ID652515924,206 Manningham Rd,BULLEEN,1225000.0,h,7/05/2016,4,2.0,2.0,723.0,49.0,-37.7724,145.1033,19935,4119.947644932789,2742.8571428571427,0,119.83333333333333,1063.6875,188.4
336,ID560354851,53/39 Dorcas St,SOUTH MELBOURNE,680000.0,u,22/04/2017,3,2.0,2.0,0.0,16.0,-37.8309,144.9686,22238,1409.3812444167854,2235.0,0,155.625,728.625,134.3
337,ID591688294,8/74 Denbigh Rd,ARMADALE,410000.0,u,27/05/2017,2,1.0,0.0,1097.0,52.0,-37.85549,145.0163,19945,286.6862822316645,1740.0,0,311.8333333333333,2261.4,423.0
338,ID448191773,39 Heath St,PORT MELBOURNE,900000.0,h,14/05/2016,2,1.0,0.0,124.0,119.0,-37.8356,144.9439,20043,2066.168805604578,0,0,85.95652173913044,1043.8666666666666,112.77777777777777
339,ID121835353,71 Hobson St,NEWPORT,988000.0,h,24/09/2016,3,1.0,1.0,450.0,24.0,-37.84,144.887,19994,425.26781505155157,1020.0,0,11.833333333333334,52.2,6.666666666666667
340,ID824053591,10 Dorothea Ct,BUNDOORA,685000.0,h,12/08/2017,3,1.0,2.0,557.0,29.0,-37.68811,145.05507,19984,3587.3402284647373,3460.0,0,89.21739130434783,317.9375,53.666666666666664
341,ID587956909,103 Pleasant Rd,HAWTHORN EAST,1900000.0,h,28/05/2016,5,3.0,3.0,0.0,49.0,-37.8351,145.0554,19853,993.1048265537082,3315.0,0,143.04166666666666,1283.5625,102.45454545454545
342,ID486420820,60 Riddell Rd,SUNBURY,482000.0,h,16/09/2017,3,1.0,1.0,573.0,54.0,-37.57123,144.72333999999995,15351,942.8419437445423,4180.0,0,201.72727272727272,824.75,150.6
343,ID358138728,24 Oxford St,WEST FOOTSCRAY,675000.0,h,19/08/2017,3,1.0,1.0,160.0,83.0,-37.79219000000001,144.87575,20023,1362.2684303417486,2070.0,0,42.57142857142857,147.0,51.333333333333336
344,ID182684365,10a Roydon St,HAMPTON EAST,1020000.0,t,14/05/2016,3,2.0,2.0,221.0,59.0,-37.9355,145.0257,19937,977.4972970346541,1885.7142857142858,0,150.08695652173913,1565.4,276.7
345,ID761539925,22/129 Harding St,COBURG,824000.0,t,13/05/2017,3,1.0,2.0,120.0,29.0,-37.7462,144.9795,19965,1486.0970015124008,5437.5,0,137.20833333333334,1183.2,166.0
346,ID597428196,282 Glenlyon Rd,FITZROY NORTH,1141000.0,h,16/04/2016,3,1.0,1.0,378.0,129.0,-37.7739,144.9819,20017,1068.706938639877,5649.2307692307695,0,240.45833333333334,1683.625,169.1818181818182
348,ID997516526,159 Ashburn Gr,ASHBURTON,1320000.0,h,28/08/2016,3,1.0,2.0,1063.0,79.0,-37.8752,145.0754,19838,561.8527586143975,3370.5882352941176,0,206.75,1709.9375,183.33333333333334
349,ID840242417,59A Fyffe St,THORNBURY,1190000.0,h,18/03/2017,3,1.0,0.0,0.0,49.0,-37.7539,144.989,20014,852.1092133472796,3105.0,0,316.5416666666667,1022.8125,237.66666666666666
350,ID807517163,11/74 Barkly St,ST KILDA,902000.0,u,29/04/2017,2,1.0,1.0,18.0,89.0,-37.8624,144.9823,19957,1109.6023697399544,2837.1428571428573,1,176.5,1272.8,233.11111111111111
351,ID491051214,73 Davies St,BRUNSWICK,1056000.0,h,10/09/2016,2,1.0,1.0,315.0,109.0,-37.757,144.9697,19966,747.6575778053332,5317.5,0,100.52380952380952,300.4,45.22222222222222
352,ID316426150,3/13 Perry St,MOORABBIN,920000.0,t,29/07/2017,3,2.0,2.0,230.0,105.0,-37.93793,145.04048,19937,516.1769168124142,3253.3333333333335,0,14.055555555555555,58.666666666666664,7.666666666666667
353,ID282105689,1/16 Black St,BRIGHTON,1100000.0,u,12/11/2016,2,1.0,2.0,0.0,84.0,-37.9131,144.995,19951,253.57866416506957,3987.0,0,343.0416666666667,1929.3125,260.0
354,ID544356660,92 West St,HADFIELD,715888.0,h,25/02/2017,2,1.0,1.0,613.0,59.0,-37.7099,144.938,20033,1705.6764680620179,2004.0,0,230.20833333333334,1620.8235294117646,177.77777777777777
355,ID257931628,2/60 Kororoit Creek Rd,WILLIAMSTOWN NORTH,670000.0,t,8/04/2017,3,2.0,2.0,146.0,18.0,-37.857,144.8846,19993,394.56985281927024,1260.0,0,145.1818181818182,787.625,144.22222222222223
356,ID381798910,8/37 Victoria St,ELSTERNWICK,740000.0,u,8/04/2017,2,1.0,1.0,0.0,59.0,-37.8881,145.0097,19954,858.3772673545044,2975.294117647059,0,208.25,1866.7333333333333,156.9
357,ID971564812,11 William St,BRUNSWICK,705000.0,t,27/06/2016,3,1.0,1.0,55.0,7.0,-37.7611,144.9622,19967,134.34376029549009,5145.0,0,100.52380952380952,300.4,45.22222222222222
358,ID575060617,66 Willmott Dr,CRAIGIEBURN,390000.0,h,29/07/2017,3,1.0,1.0,301.0,18.0,-37.58739,144.92619,40221,2204.9949511692203,2790.0,0,161.04166666666666,848.4666666666667,160.0
359,ID738019678,22 Yongala St,BALWYN,2250000.0,h,3/12/2016,5,3.0,2.0,600.0,13.0,-37.8061,145.0801,19893,2048.9713739330055,1284.0,0,120.73913043478261,881.5,102.88888888888889
360,ID162552678,9/305 Dandenong Rd,PRAHRAN,1020000.0,u,24/06/2017,2,1.0,1.0,0.0,99.0,-37.85931,145.00616000000005,19946,1169.0772869795687,2360.0,1,92.0,1027.4375,111.66666666666667
361,ID324795978,18 Raymond St,SUNSHINE WEST,621000.0,h,16/07/2016,4,1.0,1.0,700.0,69.0,-37.7902,144.8102,20020,1061.8736635455655,1290.0,0,300.4583333333333,919.8235294117648,195.55555555555554
362,ID118022463,19/33 Jeffcott St,WEST MELBOURNE,601000.0,u,30/07/2016,3,1.0,1.0,0.0,23.0,-37.8118,144.9526,19841,269.3160051755904,2648.181818181818,0,79.68181818181819,512.1875,63.5
363,ID872204929,13 Rayment St,THORNBURY,891000.0,h,29/07/2017,3,2.0,2.0,199.0,20.0,-37.75948,144.99615,20015,520.5415151541929,3165.0,0,316.5416666666667,1022.8125,237.66666666666666
364,ID228388269,871 Glenferrie Rd,KEW,3175000.0,h,17/06/2017,5,4.0,2.0,769.0,79.0,-37.81143,145.03723,19904,1119.4340692618375,3333.3333333333335,0,41.142857142857146,142.4,25.22222222222222
365,ID244539426,5 Atkins Ct,CARRUM DOWNS,500000.0,h,17/06/2017,3,2.0,2.0,509.0,26.0,-38.09111,145.19083999999995,19857,5669.91923807354,4294.285714285715,0,129.1304347826087,614.0,123.3
366,ID118015533,46 Chambers Rd,ALTONA NORTH,1500000.0,h,8/07/2017,5,3.0,2.0,1068.0,19.0,-37.83794,144.84231,19927,3330.759379826362,1500.0,0,311.8333333333333,2261.4,423.0
367,ID397188195,15A Windsor Av,BENTLEIGH,1750000.0,t,12/08/2017,4,3.0,2.0,429.0,6.0,-37.91582,145.048,19939,982.8004823709244,3690.0,0,125.08695652173913,839.375,108.0
368,ID787579423,2/9 Green St,RINGWOOD EAST,710000.0,h,15/07/2017,3,1.0,2.0,314.0,30.0,-37.81953,145.24907,19879,847.5268120204091,3620.0,0,219.45454545454547,1368.1333333333334,143.36363636363637
369,ID278478216,45 Browns Rd,BENTLEIGH EAST,1560000.0,h,16/04/2016,3,1.0,2.0,841.0,69.0,-37.9217,145.056,19939,1735.4505130319221,3102.8571428571427,1,120.73913043478261,881.5,102.88888888888889
370,ID117813879,11 Dummett Av,HOPPERS CROSSING,576000.0,h,22/07/2017,4,2.0,1.0,570.0,34.0,-37.87185,144.68931,19922,1632.3947355563957,2562.8571428571427,0,80.84210526315789,223.93333333333334,58.55555555555556
371,ID604551133,26 Thompson St,ORMOND,2110000.0,h,3/09/2017,5,3.0,4.0,664.0,39.0,-37.90422,145.02827,19941,1002.6417229148099,3591.4285714285716,0,42.57142857142857,147.0,51.333333333333336
372,ID618970191,25 Panorama St,CLAYTON,1462000.0,h,17/06/2017,3,1.0,1.0,816.0,54.0,-37.92027,145.12937,22249,918.2856586283764,3696.0,0,14.941176470588236,74.33333333333333,4.875
373,ID373914680,14 Jenkins St,NORTHCOTE,1400000.0,h,28/08/2016,3,1.0,2.0,582.0,87.0,-37.7651,145.0062,20015,812.3027727297439,4740.0,0,25.5625,60.53333333333333,14.0
374,ID585066933,17 Bindi St,GLENROY,597500.0,h,13/05/2017,3,1.0,2.0,663.0,69.0,-37.6962,144.9349,20031,1682.129790526917,1953.3333333333333,0,230.20833333333334,1620.8235294117646,177.77777777777777
375,ID199700340,4 Blackley Ct,DEER PARK,635000.0,h,19/08/2017,3,1.0,2.0,712.0,54.0,-37.76172,144.77265,19982,1786.203481279518,1410.0,0,44.54545454545455,231.5,33.0
376,ID765808486,23 Berry St,COBURG,1278000.0,h,16/07/2016,3,2.0,3.0,405.0,89.0,-37.7464,144.959,19965,591.1409656447723,5437.5,0,133.91666666666666,1156.7333333333333,139.88888888888889
377,ID685593527,109/14 Elizabeth St,MALVERN,650000.0,u,18/06/2016,2,2.0,1.0,0.0,17.0,-37.8514,145.0361,19911,544.523155224979,3216.0,0,87.14285714285714,348.73333333333335,76.0
378,ID897525617,201 Buckley St,SEDDON,680000.0,h,23/09/2017,2,1.0,0.0,298.0,119.0,-37.80257,144.88811,20023,259.21732602062445,2070.0,0,126.42857142857143,380.2,68.3
379,ID390883060,50 Killara St,SUNSHINE WEST,690000.0,h,18/03/2017,3,1.0,0.0,540.0,52.0,-37.789,144.8195,22241,1178.0271612658237,960.0,0,316.5416666666667,1022.8125,237.66666666666666
380,ID911522270,120 Westgarth St,NORTHCOTE,2315000.0,h,30/07/2016,4,2.0,4.0,750.0,119.0,-37.7825,145.0073,19929,377.952905414574,2376.0,0,25.5625,60.53333333333333,14.0
381,ID307598605,7/36 Grange Rd,TOORAK,541000.0,u,15/10/2016,1,1.0,1.0,0.0,49.0,-37.8373,145.0116,19909,1013.2970575747538,3400.0,1,79.68181818181819,512.1875,63.5
382,ID406157576,84 Royal Tce,CRAIGIEBURN,420000.0,t,27/05/2017,3,2.0,2.0,219.0,9.0,-37.57243,144.92663000000005,40221,3587.3016652826664,2790.0,0,161.04166666666666,848.4666666666667,160.0
383,ID722389235,1/75 Canning St,AVONDALE HEIGHTS,470000.0,u,16/09/2017,2,1.0,1.0,1150.0,49.0,-37.77091,144.86571,20022,3164.1911752459055,2190.0,0,209.08333333333334,1886.9375,215.44444444444446
384,ID939595926,24 Hilma St,SUNSHINE WEST,682000.0,h,26/08/2017,4,1.0,2.0,534.0,49.0,-37.79161,144.80461,20020,974.7433547677314,1290.0,0,316.5416666666667,1022.8125,237.66666666666666
385,ID186875950,80 South Rd,BRAYBROOK,610000.0,h,17/09/2016,4,2.0,1.0,283.0,29.0,-37.7908,144.8485,22241,1397.1615554848026,960.0,0,343.0416666666667,1929.3125,260.0
